id;macrogroup_name;macrogroup_id;education_level;fgos_code;institution_name;program_name;region;budget_seat;URL
260;Машиностроение;4;ВО;15.03.01;Ижевский государственный технический университет имени М. Т. Калашникова (ИжГТУ);Машины и технология обработки металлов давлением;Москва;8;https://istu.ru/abiturients/programs/12
261;Машиностроение;4;ВО;15.03.01;Магнитогорский государственный технический университет им. Г. И. Носова (МГТУ);Машиностроение;Москва;25;https://abit.magtu.ru/15-03-01-mashinostroenie
262;Машиностроение;4;ВО;15.03.01;Московский государственный технологический университет «СТАНКИН»;Машиностроение;Москва;40;https://priem.stankin.ru/bakalavriatispetsialitet/nap/15.03.01/
263;Машиностроение;4;ВО;15.03.01;Санкт-Петербургский политехнический университет Петра Великого (СПбПУ);Машины и технология обработки металлов давлением;Санкт-петербург;Да;https://immit.spbstu.ru/edu/15.03.01/15.03.01_01/
264;Машиностроение;4;ВО;15.03.01;Тульский государственный университет (ТулГУ);Машины и технология высокоэффективных процессов обработки материалов;Тула;20;https://tulsu.ru/programs/15.03.01
265;Машиностроение;4;ВО;15.03.01;Тульский государственный университет (ТулГУ);Машины и технология обработки металлов давлением;Тула;20;https://tulsu.ru/programs/15.03.01
266;Машиностроение;4;ВО;15.03.01;Тульский государственный университет (ТулГУ);Оборудование и технология сварочного производства;Тула;20;https://tulsu.ru/programs/15.03.01
267;Машиностроение;4;ВО;15.03.01;Тульский государственный университет (ТулГУ);Цифровые технологии аддитивного и литейного производства;Тула;20;https://tulsu.ru/programs/15.03.01
268;Машиностроение;4;ВО;15.03.04;Астраханский государственный технический университет (АГТУ);Автоматизация технологических процессов и производств;Альметьевск ;Да;https://агту-вшн.рф/postupayushchim/abiturientam/undergraduate/napravleniya-undergraduate/avtomatizatsiya-tekhnologicheskikh-protsessov-i-proizvodstv/avtomatizatsiya-tekhnologicheskikh-protsessov-i-proizvodstv/
269;Машиностроение;4;ВО;15.03.04;Амурский государственный университет (АмГУ);Автоматизация технологических процессов и производств» (профиль «Автоматизация технологических процессов и производств в энергетике;Благовещенск;17;https://amursu.ru/postuplenie/programs/
270;Машиностроение;4;ВО;15.03.04;Белгородский государственный технический университет (БГТУ);Автоматизация технологических процессов и производств;Белгород;Да;https://www.bstu.ru/struct/tk/15-03-04-ap/747
